"Impulse Response","0 deg",,,,,,
-0.0209016464535575,-0.00000944571262433449,,,,,,
-0.0208808131202242,-0.0000112175083034617,,,,,,
-0.0205058131202242,0.0000044022918657336,,,,,,
-0.0204849797868909,0.0000013771214823742,,,,,,
-0.0201099797868909,0.00000847928690083515,,,,,,
-0.0200891464535575,0.00000877325961227462,,,,,,
-0.0197141464535575,0.0000196630581975517,,,,,,
-0.0196933131202242,0.00002359660667417,,,,,,
-0.0193183131202242,0.00000592553232828475,,,,,,
-0.0192974797868909,0.00000820359422244088,,,,,,
-0.0189224797868909,-0.00000877434868630849,,,,,,
-0.0189016464535575,-0.0000100028432705829,,,,,,
-0.0185058131202242,-0.000000217978028039171,,,,,,
-0.0184849797868909,0.0000000339473778603796,,,,,,
-0.0181099797868909,0.00000750749645897241,,,,,,
-0.0180891464535575,0.0000028892048308284,,,,,,
-0.0177141464535575,0.000010821001766398,,,,,,
-0.0176933131202242,0.0000125217821992561,,,,,,
-0.0173183131202242,0.0000256998148108516,,,,,,
-0.0172974797868909,0.0000234167874461293,,,,,,
-0.0169224797868909,0.00000298637144798496,,,,,,
-0.0169016464535575,-0.0000022431137675633,,,,,,
-0.0165266464535575,0.00000658099232084144,,,,,,
-0.0165058131202242,0.0000034667163889254,,,,,,
-0.0161308131202242,0.00000947960560694397,,,,,,
-0.0161099797868909,0.0000116558684487071,,,,,,
-0.0157349797868909,0.00000597810101598335,,,,,,
-0.0157141464535575,0.000000502132564614073,,,,,,
-0.0153183131202242,0.00000910266491976444,,,,,,
-0.0152974797868909,0.00000938149205457741,,,,,,
-0.0149224797868909,0.0000148466826956839,,,,,,
-0.0149016464535576,0.0000130634057273132,,,,,,
-0.0145266464535576,0.00000352338071301871,,,,,,
-0.0145058131202242,0.00000632142632238344,,,,,,
-0.0141308131202242,-0.00000386185613716219,,,,,,
-0.0141099797868909,-0.00000220563040481244,,,,,,
-0.0137349797868909,0.0000028914349257159,,,,,,
-0.0137141464535575,-0.00000198066598247709,,,,,,
-0.0133391464535575,0.00000327092105045084,,,,,,
-0.0133183131202242,0.00000142205058847029,,,,,,
-0.0129433131202242,0.0000110788830925535,,,,,,
-0.0129224797868909,0.0000142935817344889,,,,,,
-0.0125266464535575,0.00000723892402279429,,,,,,
-0.0125058131202242,0.00000692417226954103,,,,,,
-0.0121308131202242,-0.00000285660129103993,,,,,,
-0.0121099797868909,-0.00000549971145520673,,,,,,
-0.0117349797868909,0.00000269132856178455,,,,,,
-0.0117141464535575,0.00000120726682345194,,,,,,
-0.0113391464535575,0.0000087564782470208,,,,,,
-0.0113183131202242,0.00000612720047726713,,,,,,
-0.0109433131202242,-0.000000792179582782916,,,,,,
-0.0109224797868909,0.000000845738301697683,,,,,,
-0.0105474797868909,0.0000172569903465118,,,,,,
-0.0105266464535575,0.0000159712237190716,,,,,,
-0.0101516464535575,0.00000686807075114256,,,,,,
-0.0101308131202242,0.00000484111284226019,,,,,,
-0.00975581312022421,0.00000959859560973424,,,,,,
-0.00973497978689088,0.00000743360398915122,,,,,,
-0.00933914645355755,0.000018644189853397,,,,,,
-0.00931831312022421,0.0000182437607221899,,,,,,
-0.00894331312022421,0.00000947263126396197,,,,,,
-0.00892247978689088,0.0000108434258643273,,,,,,
-0.00854747978689088,0.00000382454317607828,,,,,,
-0.00852664645355755,0.00000419625908520771,,,,,,
-0.00815164645355755,0.00000914709760624302,,,,,,
-0.00813081312022422,0.00000672111158114641,,,,,,
-0.00775581312022422,0.0000152605861946101,,,,,,
-0.00773497978689088,0.0000102588129851668,,,,,,
-0.00735997978689088,0.0000150835600477013,,,,,,
-0.00733914645355755,0.0000118938292444151,,,,,,
-0.00696414645355755,-0.000000712482801326145,,,,,,
-0.00694331312022422,-0.00000710691117958263,,,,,,
-0.00654747978689088,0.00000264608040798826,,,,,,
-0.00652664645355755,0.00000378228017716122,,,,,,
-0.00615164645355755,0.0000188684682392779,,,,,,
-0.00613081312022422,0.0000258075140663407,,,,,,
-0.00575581312022422,0.000016322255234585,,,,,,
-0.00573497978689089,0.0000142994385277957,,,,,,
-0.00535997978689089,-0.0000156859067037443,,,,,,
-0.00533914645355755,-0.000017392840971348,,,,,,
-0.00496414645355755,-0.00000498132446781067,,,,,,
-0.00494331312022422,-0.00000477072739916448,,,,,,
-0.00456831312022422,0.00000371711871994795,,,,,,
-0.00454747978689089,0.00000173524206871468,,,,,,
-0.00417247978689089,0.00000962781373926658,,,,,,
-0.00415164645355755,0.00000251496472076318,,,,,,
-0.00375581312022422,0.0000145422533863444,,,,,,
-0.00373497978689088,0.0000155451718885165,,,,,,
-0.00335997978689088,0.000000999137960453531,,,,,,
-0.00333914645355755,-0.0000157895723560017,,,,,,
-0.00296414645355755,-0.00000196924260086058,,,,,,
-0.00294331312022422,-0.00000599863754848804,,,,,,
-0.00256831312022422,-0.0000191168932597943,,,,,,
-0.00254747978689088,-0.000015327410281833,,,,,,
-0.00217247978689088,0.00000784493040669812,,,,,,
-0.00215164645355755,0.000008088777897378,,,,,,
-0.00177664645355755,-0.00000918025622481611,,,,,,
-0.00175581312022422,-0.00000453715763663359,,,,,,
-0.00138081312022422,0.0000334006814076017,,,,,,
-0.00135997978689088,0.0000306701775595312,,,,,,
-0.000984979786890883,0.0000164303045492232,,,,,,
-0.000964146453557552,0.0000273630783955722,,,,,,
-0.00056831312022422,-0.00000232197139023997,,,,,,
-0.000547479786890889,0.0000188419566369547,,,,,,
-0.000172479786890889,-0.00000906932344717314,,,,,,
-0.000151646453557551,0.0000733791964350759,,,,,,
0.000223353546442449,-0.0000558909680850572,,,,,,
0.00024418687977578,0.0000387377726608736,,,,,,
0.000619186879775781,-0.0000241103527671372,,,,,,
0.000640020213109112,0.0000329255047796722,,,,,,
0.00101502021310911,-0.0000702338353624322,,,,,,
0.00103585354644244,0.0000703742423596732,,,,,,
0.00141085354644244,-0.000118353070839052,,,,,,
0.00143168687977578,0.0002112927457308,,,,,,
0.00180668687977578,-0.000246219517017948,,,,,,
0.00182752021310911,-0.000984421109284884,,,,,,
0.00222335354644244,0.00101623168912336,,,,,,
0.00224418687977578,0.0094538809266683,,,,,,
0.00261918687977578,-0.00867989829907712,,,,,,
0.00264002021310911,-0.244902758184327,,,,,,
0.00301502021310911,0.506492454961599,,,,,,
0.00303585354644244,-0.225896076167442,,,,,,
0.00341085354644244,0.0432759648752669,,,,,,
0.00343168687977578,-0.0336702703206194,,,,,,
0.00380668687977578,0.0126075010791996,,,,,,
0.00382752021310911,-0.0199337547871363,,,,,,
0.00420252021310912,0.00838352190073978,,,,,,
0.00422335354644245,-0.00550762120515291,,,,,,
0.00459835354644245,0.00535289377502798,,,,,,
0.00461918687977578,-0.00446741137632938,,,,,,
0.00499418687977578,0.00259011129143667,,,,,,
0.00501502021310911,-0.00107008608382691,,,,,,
0.00541085354644245,0.00425560802083532,,,,,,
0.00543168687977578,-0.00101725074869181,,,,,,
0.00580668687977578,0.0041595732390493,,,,,,
0.00582752021310911,0.00389111067911606,,,,,,
0.00620252021310911,0.000606224651261905,,,,,,
0.00622335354644245,0.002770334810279,,,,,,
0.00659835354644244,-0.00214637572639355,,,,,,
0.00661918687977578,-0.0000661352007845188,,,,,,
0.00699418687977578,0.00125368547031918,,,,,,
0.00701502021310911,0.00134326402365692,,,,,,
0.00739002021310911,-0.00168063355139222,,,,,,
0.00741085354644244,-0.00132649177815817,,,,,,
0.00778585354644244,0.000601713283754014,,,,,,
0.00780668687977578,0.000924200306879093,,,,,,
0.00820252021310911,-0.00148025694087329,,,,,,
0.00822335354644244,-0.00113501770484313,,,,,,
0.00859835354644244,0.000978009144519243,,,,,,
0.00861918687977577,0.000904137664766178,,,,,,
0.00899418687977578,-0.00240100926102597,,,,,,
0.00901502021310911,-0.00102323170771645,,,,,,
0.00939002021310911,0.00515067512887541,,,,,,
0.00941085354644244,-0.00314956148379141,,,,,,
0.00978585354644244,0.00167206076867519,,,,,,
0.00980668687977578,0.00104719162777474,,,,,,
0.0101816868797758,-0.00109939313062719,,,,,,
0.0102025202131091,-0.000690208258080597,,,,,,
0.0105775202131091,0.00114584854192911,,,,,,
0.0105983535464424,-0.000943609304502009,,,,,,
0.0109733535464424,0.0000883917646635462,,,,,,
0.0109941868797758,-0.000483573196522562,,,,,,
0.0113900202131091,0.00139187799875499,,,,,,
0.0114108535464424,-0.00267069972408245,,,,,,
0.0117858535464424,0.00179998856448378,,,,,,
0.0118066868797758,-0.000794533301801008,,,,,,
0.0121816868797758,0.00166913873127714,,,,,,
0.0122025202131091,0.00214269351221596,,,,,,
0.0125775202131091,-0.00272755464865306,,,,,,
0.0125983535464424,-0.00186959284589942,,,,,,
0.0129733535464424,0.000592198041954441,,,,,,
0.0129941868797758,0.00413624466948436,,,,,,
0.0133691868797758,-0.00285062599436534,,,,,,
0.0133900202131091,0.00108314666244109,,,,,,
0.0137650202131091,-0.00104875400148996,,,,,,
0.0137858535464424,-0.00185076161519331,,,,,,
0.0141816868797758,0.00214147800515711,,,,,,
0.0142025202131091,0.00106861086682142,,,,,,
0.0145775202131091,-0.00283618245587066,,,,,,
0.0145983535464424,-0.000785912156516683,,,,,,
0.0149733535464424,0.0018685681918856,,,,,,
0.0149941868797758,0.00077052240281139,,,,,,
0.0153691868797758,-0.00145009952429902,,,,,,
0.0153900202131091,0.00169486992049809,,,,,,
0.0157650202131091,-0.00104968580737326,,,,,,
0.0157858535464424,-0.000609281216556896,,,,,,
0.0161608535464424,0.00455776857544801,,,,,,
0.0161816868797758,-0.00136444151946558,,,,,,
0.0165566868797758,0.00208495018877138,,,,,,
0.0165775202131091,0.00202992833731918,,,,,,
0.0169733535464424,-0.00329217061165505,,,,,,
0.0169941868797758,-0.0031360622054812,,,,,,
0.0173691868797758,0.00000744216225429043,,,,,,
0.0173900202131091,-0.00230129739995549,,,,,,
0.0177650202131091,0.00099353758699423,,,,,,
0.0177858535464424,0.00296203602709049,,,,,,
0.0181608535464424,-0.00185297094070283,,,,,,
0.0181816868797758,-0.000887458488634384,,,,,,
0.0185566868797758,0.00179875674555271,,,,,,
0.0185775202131091,0.00239277906182612,,,,,,
0.0189525202131091,-0.000256155853850798,,,,,,
0.0189733535464424,0.00273241584441274,,,,,,
0.0193483535464424,-0.00156304667981241,,,,,,
0.0193691868797758,0.00122144875567587,,,,,,
0.0197441868797758,-0.00257839457607348,,,,,,
0.0197650202131091,-0.0013416951210891,,,,,,
0.0201608535464424,0.000746864145259589,,,,,,
0.0201816868797758,-0.00298427492831092,,,,,,
0.0205566868797758,0.000873211170755546,,,,,,
0.0205775202131091,0.0201172869225923,,,,,,
0.0209525202131091,-0.0107974336312798,,,,,,
0.0209733535464424,-0.00641893321312947,,,,,,
0.0213483535464424,0.00203400052879843,,,,,,
0.0213691868797758,0.00256092461656792,,,,,,
0.0217441868797758,-0.00243605412153347,,,,,,
0.0217650202131091,-0.00272975531806395,,,,,,
0.0221400202131091,0.00297349174205754,,,,,,
0.0221608535464424,-0.00076244161496402,,,,,,
0.0225358535464424,0.00219355388531457,,,,,,
0.0225566868797758,0.00185254166470997,,,,,,
0.0229525202131091,-0.000454438661408888,,,,,,
0.0229733535464424,0.0000499681161166583,,,,,,
0.0233483535464424,0.00206186743701636,,,,,,
0.0233691868797758,0.00161964975130423,,,,,,
0.0237441868797758,-0.00158825262948944,,,,,,
0.0237650202131091,-0.00241729163107844,,,,,,
0.0241400202131091,0.00208807312463481,,,,,,
0.0241608535464424,0.00170367250416819,,,,,,
0.0245358535464424,-0.00149767113190944,,,,,,
0.0245566868797758,0.000198311636642209,,,,,,
0.0249316868797758,0.00314341965661248,,,,,,
0.0249525202131091,-0.00011990826934786,,,,,,
0.0253275202131091,-0.00296067327185768,,,,,,
0.0253483535464424,0.000509176791557387,,,,,,
0.0257233535464424,-0.00416296989451558,,,,,,
0.0257441868797758,-0.00294990663184991,,,,,,
0.0261400202131091,0.00260739889440704,,,,,,
0.0261608535464424,0.00964650253408871,,,,,,
0.0265358535464424,-0.0120452157633679,,,,,,
0.0265566868797758,0.0027112722069519,,,,,,
0.0269316868797758,-0.00204477855370179,,,,,,
0.0269525202131091,0.00276318467764504,,,,,,
0.0273275202131091,-0.00095076142199531,,,,,,
0.0273483535464424,-0.000314831913114898,,,,,,
0.0277233535464424,0.00468511103686047,,,,,,
0.0277441868797758,-0.000826189124268242,,,,,,
0.0281191868797758,0.00140218017956411,,,,,,
0.0281400202131091,0.0031359469468642,,,,,,
0.0285150202131091,-0.00157106407899352,,,,,,
0.0285358535464424,-0.00124577361337279,,,,,,
0.0289316868797758,0.00105812860298281,,,,,,
0.0289525202131091,0.000826728638508956,,,,,,
0.0293275202131091,-0.00318812162291432,,,,,,
0.0293483535464424,-0.00360691603965533,,,,,,
0.0297233535464424,0.000744740332676609,,,,,,
0.0297441868797758,0.000813091289812372,,,,,,
0.0301191868797758,-0.0027724270710108,,,,,,
0.0301400202131091,-0.00169281306605078,,,,,,
0.0305150202131091,0.00467373395302631,,,,,,
0.0305358535464424,0.00323635072612508,,,,,,
0.0309108535464424,-0.00095545849905672,,,,,,
0.0309316868797758,-0.00131279373753645,,,,,,
0.0313066868797758,0.00235999192465988,,,,,,
0.0313275202131091,-0.00187447578925597,,,,,,
0.0317233535464424,0.00140679159556785,,,,,,
0.0317441868797758,0.000284618750100658,,,,,,
0.0321191868797758,0.0027830715999722,,,,,,
0.0321400202131091,0.00376311286662921,,,,,,
0.0325150202131091,0.000838719196394879,,,,,,
0.0325358535464424,0.0015598050424853,,,,,,
0.0329108535464424,-0.00478860563799235,,,,,,
0.0329316868797758,0.000989267090802441,,,,,,
0.0333066868797758,-0.00212766524563286,,,,,,
0.0333275202131091,-0.00275683439792942,,,,,,
0.0337025202131091,0.00190699587354503,,,,,,
0.0337233535464424,-0.00108940358964582,,,,,,
0.0340983535464424,0.00204149717308506,,,,,,
0.0341191868797758,0.000864362736742496,,,,,,
0.0344941868797758,-0.00248107639634906,,,,,,
0.0345150202131091,-0.000478035705384298,,,,,,
0.0349108535464424,0.00206222129257111,,,,,,
0.0349316868797758,-0.00119442030280676,,,,,,
0.0353066868797758,0.00101410089568989,,,,,,
0.0353275202131091,0.00121865379299199,,,,,,
0.0357025202131091,-0.000557622886492605,,,,,,
0.0357233535464424,-0.000399447060927054,,,,,,
0.0360983535464424,0.00142213870661496,,,,,,
0.0361191868797758,0.00109421964366095,,,,,,
0.0364941868797758,-0.000810752887763223,,,,,,
0.0365150202131091,-0.0014338527790276,,,,,,
0.0368900202131091,-0.0000108075309008999,,,,,,
0.0369108535464424,-0.000879842562611255,,,,,,
0.0372858535464424,0.00237114999907666,,,,,,
0.0373066868797758,0.000899409732903242,,,,,,
0.0377025202131091,-0.00208974973082871,,,,,,
0.0377233535464424,-0.00137222684419626,,,,,,
0.0380983535464424,0.00071614806689017,,,,,,
0.0381191868797758,0.00196376879096956,,,,,,
0.0384941868797758,-0.000228781708100877,,,,,,
0.0385150202131091,0.000366530387627474,,,,,,
0.0388900202131091,-0.00120667654824719,,,,,,
0.0389108535464424,0.00200329327094962,,,,,,
0.0392858535464424,-0.0000797623962739024,,,,,,
0.0393066868797758,0.0121009581306234,,,,,,
0.0396816868797758,-0.00217578829308388,,,,,,
0.0397025202131091,-0.00624843837084843,,,,,,
0.0400775202131091,-0.00216186688616475,,,,,,
0.0400983535464424,-0.00321621976646684,,,,,,
0.0404733535464424,0.000175181029006959,,,,,,
0.0404941868797758,-0.000467961693527189,,,,,,
0.0408900202131091,0.00231245960177555,,,,,,
0.0409108535464424,0.00110378309088548,,,,,,
0.0412858535464424,-0.00063931173558967,,,,,,
0.0413066868797758,-0.00178688557035811,,,,,,
0.0416816868797758,0.00122484438489044,,,,,,
0.0417025202131091,-0.00000682602227324768,,,,,,
0.0420775202131091,-0.0017666957333256,,,,,,
0.0420983535464424,0.00063718038027051,,,,,,
0.0424733535464424,0.00283487737709328,,,,,,
0.0424941868797758,0.00243482167860613,,,,,,
0.0428691868797758,-0.000241642482078476,,,,,,
0.0428900202131091,-0.0010541381566445,,,,,,
0.0432650202131091,0.000597752708537786,,,,,,
0.0432858535464424,0.00131665040633544,,,,,,
0.0436816868797758,-0.00143897303450689,,,,,,
0.0437025202131091,-0.00122182456022635,,,,,,
0.0440775202131091,0.00195562070692871,,,,,,
0.0440983535464424,0.00249580139401756,,,,,,
0.0444733535464424,-0.0021258640722296,,,,,,
0.0444941868797758,0.000602402629347042,,,,,,
0.0448691868797758,-0.00140512413164146,,,,,,
0.0448900202131091,-0.00273369561817964,,,,,,
0.0452650202131091,-0.000631921687587744,,,,,,
0.0452858535464424,-0.000867339097383779,,,,,,
0.0456608535464424,0.00107326579049587,,,,,,
0.0456816868797758,0.00132059874820796,,,,,,
0.0460566868797758,-0.000307605508204877,,,,,,
0.0460775202131091,-0.00184268826664771,,,,,,
0.0464525202131091,0.0012523734582656,,,,,,
0.0464733535464424,0.000361066048639173,,,,,,
0.0468691868797758,0.00148202662221248,,,,,,
0.0468900202131091,0.00152490706884142,,,,,,
0.0472650202131091,0.000546019116213858,,,,,,
0.0472858535464424,0.000589320533843938,,,,,,
0.0476608535464424,-0.00189449440331684,,,,,,
0.0476816868797758,-0.000718073533663279,,,,,,
0.0480566868797758,0.000558227150525698,,,,,,
0.0480775202131091,-0.00192951611605355,,,,,,
0.0484525202131091,0.000639323848601489,,,,,,
0.0484733535464424,-0.00162351991201385,,,,,,
0.0488483535464424,0.00128098490037609,,,,,,
0.0488691868797758,0.000951619999999934,,,,,,
0.0492441868797758,-0.00144473147539709,,,,,,
0.0492650202131091,-0.00127804602352221,,,,,,
0.0496608535464424,0.00234322421144941,,,,,,
0.0496816868797758,0.00153209600813988,,,,,,
0.0500566868797758,-0.00166877474414601,,,,,,
0.0500775202131091,0.000193757934685433,,,,,,
0.0504525202131091,0.00166667711656668,,,,,,
0.0504733535464424,-0.00128911189618686,,,,,,
0.0508483535464424,0.00020601263852506,,,,,,
0.0508691868797758,0.00011223882746175,,,,,,
0.0512441868797758,0.00263051067773872,,,,,,
0.0512650202131091,-0.00102887318490407,,,,,,
0.0516400202131091,-0.00327799891179602,,,,,,
0.0516608535464424,-0.00171225764801595,,,,,,
0.0520358535464424,0.00129960441986318,,,,,,
0.0520566868797758,-0.00166536773258996,,,,,,
0.0524525202131091,0.0000380251522512902,,,,,,
0.0524733535464424,0.00132585945332399,,,,,,
0.0528483535464424,0.0000441430946208516,,,,,,
0.0528691868797758,0.0000749847656588234,,,,,,
0.0532441868797758,-0.000534523191060452,,,,,,
0.0532650202131091,-0.000795976752772627,,,,,,
0.0536400202131091,0.000567333849955076,,,,,,
0.0536608535464424,-0.000342195451001478,,,,,,
0.0540358535464424,0.00086249766191286,,,,,,
0.0540566868797758,0.00124386752119806,,,,,,
0.0544316868797758,-0.00032307926656523,,,,,,
0.0544525202131091,-0.00122735072375039,,,,,,
0.0548275202131091,0.000845136581752735,,,,,,
0.0548483535464424,0.00145608386516989,,,,,,
0.0552233535464424,0.0000804136829350493,,,,,,
0.0552441868797758,-0.000116183178545352,,,,,,
0.0556400202131091,0.0012265264189391,,,,,,
0.0556608535464424,0.00132351907631343,,,,,,
0.0560358535464424,-0.00143738001411926,,,,,,
0.0560566868797758,-0.00153518591417859,,,,,,
0.0564316868797758,0.000446583834676852,,,,,,
0.0564525202131091,-0.00074686078500216,,,,,,
0.0568275202131091,0.000459388047442392,,,,,,
0.0568483535464424,0.0000539145355568159,,,,,,
0.0572233535464424,0.00348814890110094,,,,,,
0.0572441868797758,0.000106355119753293,,,,,,
0.0576191868797758,-0.00133820940423411,,,,,,
0.0576400202131091,-0.0012921635372027,,,,,,
0.0580150202131091,0.000143555623212289,,,,,,
0.0580358535464424,0.000202967105870386,,,,,,
0.0584316868797758,-0.000724626889281863,,,,,,
0.0584525202131091,0.000660702299086711,,,,,,
0.0588275202131091,-0.000882245659535757,,,,,,
0.0588483535464424,-0.00133894094893618,,,,,,
0.0592233535464424,0.00139194144422359,,,,,,
0.0592441868797758,0.00169269156727002,,,,,,
0.0596191868797758,-0.0000399388883331197,,,,,,
0.0596400202131091,-0.00149977216512497,,,,,,
